listing_id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability_rate,total_days_available,occupancy_rate,total_days_booked,calendar_price_mean,calendar_price_median,calendar_price_std,calendar_price_min,calendar_price_max,calendar_date_min,calendar_date_max,calendar_days_total,calendar_price_range,calendar_price_cv,review_count_calc,review_first_date,review_last_date,review_avg_length,days_since_first_review,days_since_last_review,review_span_days,reviews_per_day,amenity_count,has_wifi,has_kitchen,has_washer,has_dryer,has_air_conditioning,has_heating,has_tv,has_parking,host_days_active,price_per_person,reviews_per_available_month,bedroom_bathroom_ratio,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing
4863533,15448291,Tucker,2014-05-12,,,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.6907273724811,-122.35330530832056,1,Apartment,Entire home/apt,5,1.0,2.0,6.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",100.0,,,,,1,0.0,3,1125,1,19,49,79,354,2,2015-07-21,2015-07-27,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,0.36,0.9698630136986301,354,0.030136986301369864,11,100.0,100.0,0.0,100.0,100.0,2016-01-04,2017-01-02,365,0.0,0.0,2.0,2015-07-21,2015-07-27,277.0,166.0,160.0,6.0,0.2857142857142857,19,0,1,1,1,0,1,1,1,602.0,20.0,0.0949367088607595,1.3333333333333333,0,0,0,0,0,0,0
4360485,20321164,Noel,2014-08-20,within an hour,1.0,1.0,1.0,3.0,3.0,1.0,1.0,Greenwood,Other neighborhoods,47.69274786106737,-122.3597568232652,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",63.0,226.0,800.0,100.0,50.0,0,0.0,1,30,1,0,0,0,242,16,2015-02-28,2015-12-01,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,flexible,0,0,3,1.54,0.663013698630137,242,0.336986301369863,123,63.0,63.0,0.0,63.0,63.0,2016-01-04,2017-01-02,365,0.0,0.0,16.0,2015-02-28,2015-12-01,476.9375,309.0,33.0,276.0,0.05776173285198556,22,0,1,1,1,1,1,1,1,502.0,31.5,0.9022556390977443,0.6666666666666666,0,0,0,0,0,0,0
8194286,43134999,Eugene,2015-09-01,,,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.6969263355011,-122.35246458429208,1,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100.0,,,,,1,0.0,2,8,1,0,0,0,97,1,2015-09-28,2015-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.3,0.26575342465753427,97,0.7342465753424657,268,100.0,100.0,0.0,100.0,100.0,2016-01-04,2017-01-02,365,0.0,0.0,1.0,2015-09-28,2015-09-28,182.0,97.0,97.0,0.0,1.0,14,0,1,1,1,0,1,1,1,125.0,25.0,0.1935483870967742,1.3333333333333333,0,0,0,0,0,0,0
5524847,2608801,Jay,2012-06-11,within an hour,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Greenwood,Other neighborhoods,47.69576778601286,-122.3482072688588,1,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",135.0,1100.0,4200.0,300.0,95.0,3,10.0,2,1125,1,26,56,85,85,20,2015-04-15,2015-12-26,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1,strict,0,0,1,2.26,0.2328767123287671,85,0.7671232876712328,280,120.11764705882354,119.0,10.28569483347055,110.0,145.0,2016-01-04,2017-01-02,365,35.0,0.08563017246278128,20.0,2015-04-15,2015-12-26,348.55,263.0,8.0,255.0,0.078125,16,0,1,1,1,0,1,1,0,1302.0,27.0,0.45045045045045046,1.3333333333333333,0,0,0,0,0,0,0
9236814,6074466,Annika,2013-04-24,within a few hours,1.0,,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.68695586274644,-122.36449697359484,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",125.0,,,,60.0,4,25.0,2,1125,1,0,0,0,47,0,,,,,,,,,,0,flexible,0,0,1,,0.12876712328767123,47,0.8712328767123287,318,125.0,125.0,0.0,125.0,125.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,17,0,1,1,1,0,1,1,1,985.0,31.25,0.0,0.8,1,1,1,1,1,1,1
8483744,39833154,Gabbi,2015-07-28,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.69057411286982,-122.3516280920531,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69.0,550.0,,250.0,50.0,2,0.0,2,21,1,14,44,74,340,1,2015-12-22,2015-12-22,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1.0,0.9315068493150684,340,0.0684931506849315,25,69.0,69.0,0.0,69.0,69.0,2016-01-04,2017-01-02,365,0.0,0.0,1.0,2015-12-22,2015-12-22,1320.0,12.0,12.0,0.0,1.0,18,0,1,0,0,0,1,1,1,160.0,17.25,0.15789473684210528,0.6666666666666666,0,0,0,0,0,0,0
609421,3018655,Louise,2012-07-22,within an hour,1.0,,0.0,2.0,2.0,1.0,1.0,Greenwood,Other neighborhoods,47.6965616389188,-122.36275074363152,1,House,Private room,4,1.0,1.0,3.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",280.0,1400.0,4200.0,,50.0,4,40.0,1,1125,1,30,60,90,365,2,2014-08-10,2015-06-15,90.0,8.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0,0,2,0.12,1.0,365,0.0,0,280.0,280.0,0.0,280.0,280.0,2016-01-04,2017-01-02,365,0.0,0.0,2.0,2014-08-10,2015-06-15,775.5,511.0,202.0,309.0,0.0064516129032258064,8,0,1,1,1,0,1,0,1,1261.0,70.0,0.046475600309837335,0.6666666666666666,0,0,0,0,0,0,0
3543247,17834927,Jeffrey,2014-07-08,within an hour,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.69585301696276,-122.35935622173236,1,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",160.0,1000.0,4000.0,,60.0,2,10.0,1,1125,1,18,41,62,325,58,2014-10-27,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,4.0,0.8904109589041096,325,0.1095890410958904,40,160.0,160.0,0.0,160.0,160.0,2016-01-04,2017-01-02,365,0.0,0.0,58.0,2014-10-27,2015-12-13,582.2413793103449,433.0,21.0,412.0,0.14043583535108958,17,0,1,1,1,0,1,1,1,545.0,40.0,3.026086956521739,0.6666666666666666,0,0,0,0,0,0,0
4567243,2855271,Andrew,2012-07-07,within a day,0.5,1.0,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.69250364121559,-122.35216340579804,0,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",75.0,490.0,1700.0,,50.0,1,0.0,7,31,1,2,2,2,123,2,2015-01-03,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.16,0.336986301369863,123,0.663013698630137,242,75.0,75.0,0.0,75.0,75.0,2016-01-04,2017-01-02,365,0.0,0.0,2.0,2015-01-03,2015-12-28,525.5,365.0,6.0,359.0,0.005555555555555556,14,0,1,1,1,0,1,1,1,1276.0,18.75,0.045941807044410414,0.6666666666666666,0,0,0,0,0,0,0
749758,1397063,Rita,2011-11-11,within a few hours,1.0,1.0,0.0,2.0,2.0,1.0,0.0,Greenwood,Other neighborhoods,47.69430816295927,-122.35068463853364,1,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",98.0,,2330.0,,,1,0.0,1,365,1,0,0,0,209,13,2013-05-13,2015-11-28,85.0,9.0,9.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,0.4,0.5726027397260274,209,0.4273972602739726,156,98.0,98.0,0.0,98.0,98.0,2016-01-04,2017-01-02,365,0.0,0.0,13.0,2013-05-13,2015-11-28,310.7692307692308,965.0,36.0,929.0,0.013978494623655914,12,0,1,1,1,0,1,1,1,1515.0,19.6,0.2524271844660194,2.0,0,0,0,0,0,0,0
4854767,24974793,Libby,2014-12-18,within a few hours,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.69584005470616,-122.35667175232032,1,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",109.0,732.0,2290.0,200.0,75.0,2,25.0,1,1125,1,29,59,89,364,19,2014-12-25,2015-12-23,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,1.52,0.9972602739726028,364,0.0027397260273972603,1,109.0,109.0,0.0,109.0,109.0,2016-01-04,2017-01-02,365,0.0,0.0,19.0,2014-12-25,2015-12-23,403.3157894736842,374.0,11.0,363.0,0.0521978021978022,13,0,1,1,1,0,1,1,1,382.0,36.333333333333336,1.383495145631068,1.3333333333333333,0,0,0,0,0,0,0
8129537,32725444,Keith,2015-05-06,within a day,1.0,,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.69614721129001,-122.34864331193025,0,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",125.0,750.0,1950.0,,100.0,1,0.0,2,60,1,0,0,0,100,0,,,,,,,,,,0,flexible,0,0,1,,0.273972602739726,100,0.726027397260274,265,125.0,125.0,0.0,125.0,125.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,11,0,1,1,1,0,1,1,0,243.0,25.0,0.0,2.0,1,1,1,1,1,1,1
5014835,10420224,Shirin,2013-12-04,,,,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.6841228388045,-122.34702569277438,1,House,Entire home/apt,5,2.0,4.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",225.0,,,,50.0,2,25.0,1,1125,1,0,28,58,333,2,2015-04-22,2015-07-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.23,0.9123287671232877,333,0.08767123287671233,32,232.2072072072072,225.0,11.341190347671473,225.0,250.0,2016-01-04,2017-01-02,365,25.0,0.04884081973197026,2.0,2015-04-22,2015-07-04,406.0,256.0,183.0,73.0,0.02702702702702703,17,0,1,1,1,1,1,1,1,761.0,45.0,0.07585335018963338,1.6,0,0,0,0,0,0,0
421168,2094547,Samantha & Peter,2012-04-08,within a few hours,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.69921614825644,-122.3507160207942,1,Other,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Smoke Detector"",Essentials,Shampoo}",69.0,,,,10.0,2,0.0,1,7,1,20,47,77,336,209,2012-07-06,2015-12-18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,1,4.91,0.9205479452054794,336,0.07945205479452055,29,69.0,69.0,0.0,69.0,69.0,2016-01-04,2017-01-02,365,0.0,0.0,209.0,2012-07-06,2015-12-18,354.17703349282294,1276.0,16.0,1260.0,0.16574147501982553,8,0,0,0,0,0,1,1,1,1366.0,34.5,4.491404011461318,0.6666666666666666,0,0,0,0,0,0,0
58503,157262,Visala,2010-07-02,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.68752703769805,-122.35608108151442,1,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",75.0,475.0,1750.0,,,2,20.0,1,30,1,26,56,86,361,76,2014-09-28,2015-11-23,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,4.91,0.989041095890411,361,0.010958904109589041,4,75.0,75.0,0.0,75.0,75.0,2016-01-04,2017-01-02,365,0.0,0.0,76.0,2014-09-28,2015-11-23,338.64473684210526,462.0,41.0,421.0,0.18009478672985782,17,0,0,1,1,0,1,1,1,2012.0,18.75,1.1165523996082274,1.3333333333333333,0,0,0,0,0,0,0
7881802,3584237,Brooke,2012-09-16,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Greenwood,Other neighborhoods,47.68765780516935,-122.3575246427434,1,House,Entire home/apt,10,3.0,4.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",300.0,1600.0,5900.0,250.0,159.0,6,25.0,2,180,1,27,57,84,157,4,2015-09-26,2015-11-16,85.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict,0,0,1,1.19,0.4301369863013699,157,0.5698630136986301,208,267.5350318471338,264.0,41.08801195532934,154.0,369.0,2016-01-04,2017-01-02,365,215.0,0.15357993183788554,4.0,2015-09-26,2015-11-16,528.5,99.0,48.0,51.0,0.07692307692307693,13,0,1,1,1,0,1,1,1,1205.0,30.0,0.09716599190283401,1.1428571428571428,0,0,0,0,0,0,0
9562586,24713520,Suzanne,2014-12-10,within an hour,1.0,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.68458930528262,-122.359320645064,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Iron,""Laptop Friendly Workspace""}",60.0,,,,40.0,0,20.0,2,30,1,0,0,0,0,0,,,,,,,,,,0,strict,0,0,1,,0.0,0,1.0,365,,,,,,2016-01-04,2017-01-02,365,,,,,,,,,,,17,0,0,1,1,1,1,0,0,390.0,30.0,0.0,0.6666666666666666,1,1,1,1,1,1,1
10340165,42627942,Hannah,2015-08-26,within a few hours,0.88,1.0,0.0,3.0,3.0,1.0,0.0,Greenwood,Other neighborhoods,47.70095010578348,-122.35322061421772,1,House,Private room,2,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,Washer,Dryer,Essentials,Iron}",43.0,,,,,1,0.0,1,1125,1,23,53,83,358,0,,,,,,,,,,1,flexible,0,0,3,,0.9808219178082191,358,0.019178082191780823,7,43.0,43.0,0.0,43.0,43.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,12,0,1,1,1,0,1,0,1,131.0,21.5,0.0,0.6666666666666666,1,1,1,1,1,1,1
370361,1865986,Sheldon,2012-03-05,within an hour,1.0,1.0,1.0,2.0,2.0,1.0,1.0,Greenwood,Other neighborhoods,47.68348314871844,-122.35705388667768,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer""}",85.0,550.0,1750.0,,50.0,2,0.0,3,30,1,26,46,76,351,113,2012-04-02,2015-12-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1,1,2,2.47,0.9616438356164384,351,0.038356164383561646,14,92.47863247863248,85.0,14.603677593928168,70.0,115.0,2016-01-04,2017-01-02,365,45.0,0.15791407379755967,113.0,2012-04-02,2015-12-26,423.7345132743363,1371.0,8.0,1363.0,0.08284457478005865,13,0,0,0,1,1,1,1,1,1400.0,42.5,2.370629370629371,0.6666666666666666,0,0,0,0,0,0,0
3753645,1135078,Eri,2011-09-09,,,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.7030467070973,-122.36276407284042,1,Townhouse,Private room,2,1.0,1.0,1.0,Pull-out Sofa,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",110.0,,,,,1,0.0,1,1125,1,29,56,56,211,0,,,,,,,,,,0,flexible,0,0,1,,0.5780821917808219,211,0.42191780821917807,154,110.0,110.0,0.0,110.0,110.0,2016-01-04,2017-01-02,365,0.0,0.0,,,,,,,,,16,0,1,1,1,0,1,1,1,1578.0,55.0,0.0,0.6666666666666666,1,1,1,1,1,1,1
3535171,3152296,Lynda,2012-08-03,within an hour,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Greenwood,Other neighborhoods,47.68796588173736,-122.35290494977848,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in""}",52.0,,,,20.0,1,5.0,1,1125,1,30,60,90,365,44,2014-07-20,2015-12-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,2,2.47,1.0,365,0.0,0,51.79178082191781,52.0,1.1316808252729778,49.0,57.0,2016-01-04,2017-01-02,365,8.0,0.02185058724209886,44.0,2014-07-20,2015-12-30,393.1818181818182,532.0,4.0,528.0,0.0831758034026465,16,0,1,1,1,0,1,1,1,1249.0,26.0,1.0320562939796716,0.6666666666666666,0,0,0,0,0,0,0
2037250,1865986,Sheldon,2012-03-05,within an hour,1.0,1.0,1.0,2.0,2.0,1.0,1.0,Greenwood,Other neighborhoods,47.68464908459314,-122.35771619873258,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials}",100.0,650.0,,,50.0,2,0.0,3,30,1,30,60,90,365,23,2014-03-06,2015-10-11,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,1,1,2,1.03,1.0,365,0.0,0,106.5068493150685,100.0,10.984658742231163,100.0,125.0,2016-01-04,2017-01-02,365,25.0,0.10313570266017684,23.0,2014-03-06,2015-10-11,496.0869565217391,668.0,84.0,584.0,0.039316239316239315,7,0,1,1,1,0,1,0,0,1400.0,50.0,0.48251748251748255,0.6666666666666666,0,0,0,0,0,0,0
2605975,4746283,Nadine,2013-01-17,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.68940563322306,-122.3481264723316,0,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",50.0,,,,10.0,1,10.0,1,21,1,10,40,70,345,52,2014-06-13,2015-12-17,89.0,9.0,9.0,10.0,9.0,9.0,9.0,1,strict,0,0,1,2.73,0.9452054794520548,345,0.0547945205479452,20,51.46666666666667,50.0,5.0312588774056115,40.0,60.0,2016-01-04,2017-01-02,365,20.0,0.09775762067497949,52.0,2014-06-13,2015-12-17,314.90384615384613,569.0,17.0,552.0,0.09403254972875226,16,0,1,1,1,0,1,0,0,1082.0,50.0,1.4028776978417266,0.6666666666666666,0,0,0,0,0,0,0
4825472,19992117,Nora,2014-08-14,within an hour,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.68526916103524,-122.365503503403,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",35.0,300.0,1200.0,500.0,50.0,0,0.0,2,21,1,24,53,83,357,15,2015-06-10,2015-12-02,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,2.15,0.9780821917808219,357,0.021917808219178082,8,38.92717086834734,35.0,6.603988078923574,32.0,50.0,2016-01-04,2017-01-02,365,18.0,0.16964983407755024,15.0,2015-06-10,2015-12-02,301.8666666666667,207.0,32.0,175.0,0.08522727272727272,7,0,1,0,0,0,1,0,0,508.0,17.5,0.8364312267657993,0.6666666666666666,0,0,0,0,0,0,0
5500398,28529868,Xinwei,2015-02-28,,,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.69971929123485,-122.3450886454843,1,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",66.0,420.0,1800.0,100.0,20.0,2,0.0,2,30,1,0,3,33,308,24,2015-04-02,2015-09-01,94.0,10.0,10.0,9.0,9.0,9.0,10.0,0,moderate,0,0,1,2.59,0.8438356164383561,308,0.15616438356164383,57,66.0,66.0,0.0,66.0,66.0,2016-01-04,2017-01-02,365,0.0,0.0,24.0,2015-04-02,2015-09-01,385.3333333333333,276.0,124.0,152.0,0.1568627450980392,8,0,0,0,0,0,1,0,1,310.0,33.0,2.1176470588235294,0.6666666666666666,0,0,0,0,0,0,0
587584,2796016,Aexis,2012-07-01,within an hour,1.0,1.0,0.0,3.0,3.0,1.0,1.0,Greenwood,Other neighborhoods,47.687782142393615,-122.34859609133233,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Smoking Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",99.0,600.0,2200.0,500.0,80.0,4,25.0,2,365,1,29,55,85,174,11,2012-07-20,2015-12-20,100.0,9.0,9.0,10.0,10.0,9.0,9.0,0,moderate,0,0,2,0.26,0.4767123287671233,174,0.5232876712328767,191,99.0,99.0,0.0,99.0,99.0,2016-01-04,2017-01-02,365,0.0,0.0,11.0,2012-07-20,2015-12-20,320.6363636363636,1262.0,14.0,1248.0,0.008807045636509208,17,0,1,1,1,0,1,1,0,1282.0,24.75,0.25152439024390244,1.3333333333333333,0,0,0,0,0,0,0
1220816,6659833,Lori,2013-05-30,within a day,1.0,,0.0,1.0,1.0,1.0,1.0,Greenwood,Other neighborhoods,47.68554620930996,-122.3632620161459,1,House,Entire home/apt,7,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",89.0,,,,45.0,2,25.0,1,1125,1,0,0,0,275,56,2013-08-10,2015-05-25,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,1.91,0.7534246575342466,275,0.2465753424657534,90,91.83636363636364,89.0,4.515842495473944,89.0,99.0,2016-01-04,2017-01-02,365,10.0,0.049172705850537894,56.0,2013-08-10,2015-05-25,386.30357142857144,876.0,223.0,653.0,0.0856269113149847,14,0,1,1,1,0,1,1,1,949.0,12.714285714285714,1.7160367722165475,1.3333333333333333,0,0,0,0,0,0,0
